id_equipaje,id_pasajero,tipo_equipaje,peso,descripcion,alto,ancho,profundidad,cobro_extra
1095,567,De Bodega,14.65,Equipaje de bodega de 14.65 kg,65,24,11,0
1096,568,De Bodega,15.23,Equipaje de bodega de 15.23 kg,56,49,50,100
1097,568,Mano,25.53,Equipaje mano de 25.53 kg,32,23,37,0
1098,569,Mano,15.42,Equipaje mano de 15.42 kg,43,36,43,0
1099,569,De Bodega,7.66,Equipaje de bodega de 7.66 kg,77,28,23,0
1100,569,Mano,24.12,Equipaje mano de 24.12 kg,79,43,35,0
1101,570,Mano,25.19,Equipaje mano de 25.19 kg,52,54,11,0
1102,571,De Bodega,19.18,Equipaje de bodega de 19.18 kg,80,51,39,0
1103,571,Mano,25.84,Equipaje mano de 25.84 kg,68,57,12,0
1104,571,De Bodega,25.6,Equipaje de bodega de 25.6 kg,50,28,36,0
1105,572,De Bodega,10.77,Equipaje de bodega de 10.77 kg,51,39,30,50
1106,572,De Bodega,31.69,Equipaje de bodega de 31.69 kg,57,60,20,0
1107,572,De Bodega,21.82,Equipaje de bodega de 21.82 kg,40,53,15,0
1108,573,De Bodega,21.76,Equipaje de bodega de 21.76 kg,69,56,27,50
1109,574,De Bodega,30.23,Equipaje de bodega de 30.23 kg,64,20,41,50
1110,575,De Bodega,9.39,Equipaje de bodega de 9.39 kg,55,56,26,50
1111,576,Mano,30.03,Equipaje mano de 30.03 kg,56,43,43,0
1112,576,Mano,22.77,Equipaje mano de 22.77 kg,39,24,15,0
1113,577,De Bodega,25.35,Equipaje de bodega de 25.35 kg,56,51,37,100
1114,577,De Bodega,11.86,Equipaje de bodega de 11.86 kg,37,59,26,100
1115,577,Mano,10.7,Equipaje mano de 10.7 kg,45,26,27,0
1116,578,Mano,15.97,Equipaje mano de 15.97 kg,77,39,24,0
1117,579,De Bodega,15.92,Equipaje de bodega de 15.92 kg,41,51,38,50
1118,579,Mano,14.45,Equipaje mano de 14.45 kg,38,50,18,0
1119,580,De Bodega,23.23,Equipaje de bodega de 23.23 kg,45,50,23,100
1120,581,Mano,21.76,Equipaje mano de 21.76 kg,67,46,46,0
1121,581,De Bodega,9.95,Equipaje de bodega de 9.95 kg,68,42,32,100
1122,581,De Bodega,17.78,Equipaje de bodega de 17.78 kg,52,40,24,50
1123,582,De Bodega,20.32,Equipaje de bodega de 20.32 kg,38,35,39,0
1124,582,Mano,30.89,Equipaje mano de 30.89 kg,72,40,22,0
1125,583,Mano,21.1,Equipaje mano de 21.1 kg,70,58,17,0
1126,583,De Bodega,16.47,Equipaje de bodega de 16.47 kg,68,37,46,100
1127,584,Mano,10.88,Equipaje mano de 10.88 kg,52,56,48,0
1128,584,Mano,31.05,Equipaje mano de 31.05 kg,77,50,47,0
1129,584,De Bodega,16.73,Equipaje de bodega de 16.73 kg,56,30,40,100
1130,585,Mano,8.5,Equipaje mano de 8.5 kg,63,58,40,0
1131,585,De Bodega,23.44,Equipaje de bodega de 23.44 kg,33,52,47,100
1132,585,De Bodega,26.23,Equipaje de bodega de 26.23 kg,44,31,16,100
1133,586,Mano,27.32,Equipaje mano de 27.32 kg,68,31,33,0
1134,587,Mano,5.37,Equipaje mano de 5.37 kg,40,43,48,0
1135,588,Mano,26.55,Equipaje mano de 26.55 kg,46,34,10,0
1136,588,De Bodega,29.97,Equipaje de bodega de 29.97 kg,59,33,26,100
1137,589,De Bodega,15.48,Equipaje de bodega de 15.48 kg,32,48,29,0
1138,589,De Bodega,18.26,Equipaje de bodega de 18.26 kg,33,27,36,100
1139,590,De Bodega,21.54,Equipaje de bodega de 21.54 kg,47,46,34,0
1140,590,De Bodega,11.45,Equipaje de bodega de 11.45 kg,33,60,11,0
1141,590,De Bodega,10.01,Equipaje de bodega de 10.01 kg,50,40,31,0
1142,591,Mano,5.26,Equipaje mano de 5.26 kg,46,38,22,0
1143,591,Mano,28.07,Equipaje mano de 28.07 kg,56,38,32,0
1144,591,Mano,16.47,Equipaje mano de 16.47 kg,39,35,23,0
1145,592,De Bodega,23.45,Equipaje de bodega de 23.45 kg,33,23,38,50
1146,593,De Bodega,7.7,Equipaje de bodega de 7.7 kg,76,40,24,100
1147,593,De Bodega,16.01,Equipaje de bodega de 16.01 kg,61,41,38,50
1148,594,De Bodega,26.49,Equipaje de bodega de 26.49 kg,71,46,26,100
1149,594,Mano,11.56,Equipaje mano de 11.56 kg,70,40,42,0
1150,595,De Bodega,23.86,Equipaje de bodega de 23.86 kg,72,28,36,100
1151,595,De Bodega,24.47,Equipaje de bodega de 24.47 kg,72,41,21,50
1152,595,Mano,26.85,Equipaje mano de 26.85 kg,30,45,27,0
1153,596,De Bodega,18.57,Equipaje de bodega de 18.57 kg,37,20,26,100
1154,596,De Bodega,25.99,Equipaje de bodega de 25.99 kg,38,60,31,0
1155,596,Mano,17.6,Equipaje mano de 17.6 kg,51,42,31,0
1156,597,De Bodega,10.77,Equipaje de bodega de 10.77 kg,73,20,29,0
1157,597,Mano,12.93,Equipaje mano de 12.93 kg,74,35,38,0
1158,597,De Bodega,22.57,Equipaje de bodega de 22.57 kg,73,33,26,50
1159,598,Mano,17.86,Equipaje mano de 17.86 kg,44,42,29,0
1160,598,Mano,24.03,Equipaje mano de 24.03 kg,80,49,17,0
1161,598,Mano,15.9,Equipaje mano de 15.9 kg,59,34,29,0
1162,599,De Bodega,23.18,Equipaje de bodega de 23.18 kg,43,46,39,50
1163,599,Mano,30.86,Equipaje mano de 30.86 kg,49,48,17,0
1164,599,De Bodega,21.99,Equipaje de bodega de 21.99 kg,48,43,31,50
1165,600,Mano,20.25,Equipaje mano de 20.25 kg,54,23,32,0
1166,601,De Bodega,9.29,Equipaje de bodega de 9.29 kg,50,58,33,100
1167,601,Mano,31.49,Equipaje mano de 31.49 kg,77,38,46,0
1168,601,De Bodega,13.08,Equipaje de bodega de 13.08 kg,35,55,24,100
1169,602,Mano,27.32,Equipaje mano de 27.32 kg,32,56,37,0
1170,602,De Bodega,26.79,Equipaje de bodega de 26.79 kg,49,48,22,100
1171,602,De Bodega,14.3,Equipaje de bodega de 14.3 kg,41,44,28,50
1172,603,De Bodega,25.03,Equipaje de bodega de 25.03 kg,50,43,21,50
1173,604,Mano,29.72,Equipaje mano de 29.72 kg,52,49,48,0
1174,605,Mano,19.01,Equipaje mano de 19.01 kg,31,59,12,0
1175,605,Mano,30.4,Equipaje mano de 30.4 kg,43,46,50,0
1176,605,De Bodega,9.06,Equipaje de bodega de 9.06 kg,64,41,41,0
1177,606,Mano,28.04,Equipaje mano de 28.04 kg,71,45,27,0
1178,606,Mano,31.2,Equipaje mano de 31.2 kg,55,20,31,0
1179,607,De Bodega,24.84,Equipaje de bodega de 24.84 kg,50,42,25,100
1180,607,Mano,25.15,Equipaje mano de 25.15 kg,75,56,14,0
1181,607,Mano,31.21,Equipaje mano de 31.21 kg,51,55,27,0
1182,608,Mano,8.85,Equipaje mano de 8.85 kg,51,59,35,0
1183,608,De Bodega,29.49,Equipaje de bodega de 29.49 kg,69,31,29,100
1184,608,Mano,20.26,Equipaje mano de 20.26 kg,77,54,50,0
1185,609,Mano,24.75,Equipaje mano de 24.75 kg,72,20,46,0
1186,609,Mano,16.19,Equipaje mano de 16.19 kg,62,39,33,0
1187,610,De Bodega,10.49,Equipaje de bodega de 10.49 kg,71,21,33,0
1188,610,De Bodega,9.58,Equipaje de bodega de 9.58 kg,46,37,10,50
1189,610,Mano,22.46,Equipaje mano de 22.46 kg,30,27,47,0
1190,611,De Bodega,26.24,Equipaje de bodega de 26.24 kg,72,44,34,100
1191,611,De Bodega,19.34,Equipaje de bodega de 19.34 kg,64,40,26,100
1192,611,Mano,20.72,Equipaje mano de 20.72 kg,62,53,45,0
1193,612,Mano,23.18,Equipaje mano de 23.18 kg,50,57,19,0
1194,612,De Bodega,20.1,Equipaje de bodega de 20.1 kg,32,59,49,0
1195,613,Mano,13.56,Equipaje mano de 13.56 kg,43,29,27,0
1196,614,Mano,15.93,Equipaje mano de 15.93 kg,72,27,33,0
1197,614,Mano,28.46,Equipaje mano de 28.46 kg,75,43,17,0
1198,615,De Bodega,14.09,Equipaje de bodega de 14.09 kg,74,47,26,100
1199,615,De Bodega,19.77,Equipaje de bodega de 19.77 kg,53,37,43,50
1200,615,De Bodega,8.13,Equipaje de bodega de 8.13 kg,71,22,32,100
1201,616,De Bodega,14.81,Equipaje de bodega de 14.81 kg,49,51,23,100
1202,616,Mano,7.76,Equipaje mano de 7.76 kg,32,45,29,0
1203,616,De Bodega,18.91,Equipaje de bodega de 18.91 kg,60,33,50,100
1204,617,De Bodega,18.72,Equipaje de bodega de 18.72 kg,42,45,14,100
1205,617,Mano,15.17,Equipaje mano de 15.17 kg,31,33,18,0
1206,617,Mano,8.54,Equipaje mano de 8.54 kg,44,33,36,0
1207,618,De Bodega,25.6,Equipaje de bodega de 25.6 kg,70,37,14,0
1208,619,Mano,6.81,Equipaje mano de 6.81 kg,79,34,11,0
1209,619,De Bodega,18.49,Equipaje de bodega de 18.49 kg,41,47,24,0
1210,620,De Bodega,25.8,Equipaje de bodega de 25.8 kg,63,35,45,0
1211,621,Mano,29.18,Equipaje mano de 29.18 kg,74,50,38,0
1212,622,Mano,26.18,Equipaje mano de 26.18 kg,30,53,32,0
1213,623,Mano,15.55,Equipaje mano de 15.55 kg,47,55,24,0
1214,623,Mano,25.24,Equipaje mano de 25.24 kg,60,48,16,0
1215,624,De Bodega,17.21,Equipaje de bodega de 17.21 kg,77,20,44,50
1216,625,Mano,21.38,Equipaje mano de 21.38 kg,51,42,34,0
1217,625,Mano,16.34,Equipaje mano de 16.34 kg,47,43,41,0
1218,626,De Bodega,22.01,Equipaje de bodega de 22.01 kg,38,20,43,50
1219,626,Mano,17.61,Equipaje mano de 17.61 kg,65,55,38,0
1220,626,De Bodega,20.42,Equipaje de bodega de 20.42 kg,41,37,41,50
1221,627,De Bodega,13.3,Equipaje de bodega de 13.3 kg,46,24,41,100
1222,627,Mano,11.95,Equipaje mano de 11.95 kg,75,54,41,0
1223,627,De Bodega,8.0,Equipaje de bodega de 8.0 kg,55,48,20,100
1224,628,Mano,10.25,Equipaje mano de 10.25 kg,69,53,40,0
1225,628,Mano,27.98,Equipaje mano de 27.98 kg,67,48,10,0
1226,629,De Bodega,8.17,Equipaje de bodega de 8.17 kg,36,21,43,50
1227,629,Mano,14.47,Equipaje mano de 14.47 kg,30,54,20,0
1228,629,De Bodega,26.97,Equipaje de bodega de 26.97 kg,39,60,18,0
1229,630,Mano,18.4,Equipaje mano de 18.4 kg,44,25,29,0
1230,631,De Bodega,21.24,Equipaje de bodega de 21.24 kg,38,56,18,0
1231,632,Mano,17.36,Equipaje mano de 17.36 kg,61,38,16,0
1232,632,Mano,16.76,Equipaje mano de 16.76 kg,37,40,16,0
1233,633,Mano,12.48,Equipaje mano de 12.48 kg,41,43,28,0
1234,634,De Bodega,28.74,Equipaje de bodega de 28.74 kg,58,23,38,0
1235,634,Mano,23.95,Equipaje mano de 23.95 kg,39,24,40,0
1236,634,Mano,10.6,Equipaje mano de 10.6 kg,63,60,17,0
1237,635,Mano,10.77,Equipaje mano de 10.77 kg,62,49,33,0
1238,635,Mano,24.14,Equipaje mano de 24.14 kg,68,40,26,0
1239,636,De Bodega,23.29,Equipaje de bodega de 23.29 kg,37,33,41,50
1240,637,Mano,18.72,Equipaje mano de 18.72 kg,38,51,41,0
1241,638,De Bodega,25.23,Equipaje de bodega de 25.23 kg,37,48,34,50
1242,639,De Bodega,7.71,Equipaje de bodega de 7.71 kg,60,42,28,0
1243,640,De Bodega,23.49,Equipaje de bodega de 23.49 kg,72,48,18,0
1244,640,Mano,29.98,Equipaje mano de 29.98 kg,43,20,39,0
1245,640,De Bodega,20.03,Equipaje de bodega de 20.03 kg,60,25,18,100
1246,641,Mano,27.2,Equipaje mano de 27.2 kg,62,44,49,0
1247,642,De Bodega,28.76,Equipaje de bodega de 28.76 kg,43,34,32,100
1248,643,De Bodega,7.38,Equipaje de bodega de 7.38 kg,51,38,37,50
1249,644,De Bodega,28.69,Equipaje de bodega de 28.69 kg,40,60,29,100
1250,644,Mano,29.47,Equipaje mano de 29.47 kg,69,39,20,0
1251,644,De Bodega,21.12,Equipaje de bodega de 21.12 kg,36,41,26,100
1252,645,De Bodega,9.03,Equipaje de bodega de 9.03 kg,35,45,19,50
1253,646,Mano,22.5,Equipaje mano de 22.5 kg,50,36,31,0
1254,646,Mano,15.95,Equipaje mano de 15.95 kg,53,21,17,0
1255,646,Mano,9.49,Equipaje mano de 9.49 kg,44,36,31,0
1256,647,De Bodega,12.66,Equipaje de bodega de 12.66 kg,79,32,29,50
1257,648,Mano,9.76,Equipaje mano de 9.76 kg,43,29,35,0
1258,649,Mano,16.15,Equipaje mano de 16.15 kg,61,43,23,0
1259,649,De Bodega,9.58,Equipaje de bodega de 9.58 kg,45,28,40,50
1260,649,De Bodega,29.22,Equipaje de bodega de 29.22 kg,73,32,25,100
1261,650,Mano,22.86,Equipaje mano de 22.86 kg,49,41,46,0
1262,651,De Bodega,8.99,Equipaje de bodega de 8.99 kg,30,20,22,0
1263,652,De Bodega,5.6,Equipaje de bodega de 5.6 kg,40,56,35,100
1264,652,Mano,14.49,Equipaje mano de 14.49 kg,76,59,14,0
1265,653,De Bodega,11.17,Equipaje de bodega de 11.17 kg,69,57,38,100
1266,654,Mano,16.36,Equipaje mano de 16.36 kg,40,45,34,0
1267,654,De Bodega,31.05,Equipaje de bodega de 31.05 kg,49,40,22,50
1268,655,De Bodega,11.01,Equipaje de bodega de 11.01 kg,57,26,43,0
1269,655,Mano,17.18,Equipaje mano de 17.18 kg,65,59,17,0
1270,655,De Bodega,11.09,Equipaje de bodega de 11.09 kg,75,50,10,50
1271,656,Mano,8.23,Equipaje mano de 8.23 kg,40,21,41,0
1272,656,Mano,22.48,Equipaje mano de 22.48 kg,74,28,19,0
1273,656,Mano,14.79,Equipaje mano de 14.79 kg,59,26,16,0
1274,657,De Bodega,25.18,Equipaje de bodega de 25.18 kg,77,45,41,100
1275,657,Mano,16.48,Equipaje mano de 16.48 kg,57,20,12,0
1276,658,De Bodega,30.29,Equipaje de bodega de 30.29 kg,44,48,21,50
1277,658,De Bodega,18.58,Equipaje de bodega de 18.58 kg,47,31,37,100
1278,659,Mano,28.09,Equipaje mano de 28.09 kg,68,20,37,0
1279,659,Mano,6.9,Equipaje mano de 6.9 kg,72,58,10,0
1280,659,Mano,31.68,Equipaje mano de 31.68 kg,35,37,26,0
1281,660,De Bodega,16.48,Equipaje de bodega de 16.48 kg,52,34,19,100
1282,660,De Bodega,15.29,Equipaje de bodega de 15.29 kg,46,48,34,100
1283,661,De Bodega,30.79,Equipaje de bodega de 30.79 kg,72,54,36,0
1284,661,Mano,10.68,Equipaje mano de 10.68 kg,78,25,18,0
1285,662,De Bodega,9.66,Equipaje de bodega de 9.66 kg,50,45,45,100
1286,662,Mano,10.46,Equipaje mano de 10.46 kg,49,34,35,0
1287,662,De Bodega,20.5,Equipaje de bodega de 20.5 kg,58,34,19,0
1288,663,De Bodega,27.9,Equipaje de bodega de 27.9 kg,64,49,47,100
1289,663,Mano,17.67,Equipaje mano de 17.67 kg,50,20,32,0
1290,664,De Bodega,12.73,Equipaje de bodega de 12.73 kg,35,53,23,100
1291,665,Mano,26.95,Equipaje mano de 26.95 kg,38,26,46,0
1292,666,De Bodega,21.1,Equipaje de bodega de 21.1 kg,41,26,15,0
1293,666,Mano,31.3,Equipaje mano de 31.3 kg,67,32,48,0
1294,667,Mano,31.72,Equipaje mano de 31.72 kg,63,51,15,0
1295,667,Mano,29.54,Equipaje mano de 29.54 kg,32,57,30,0
1296,668,Mano,5.3,Equipaje mano de 5.3 kg,74,59,17,0
1297,668,Mano,6.26,Equipaje mano de 6.26 kg,66,32,38,0
1298,669,Mano,17.64,Equipaje mano de 17.64 kg,36,57,46,0
1299,669,Mano,17.14,Equipaje mano de 17.14 kg,62,59,20,0
1300,669,Mano,31.24,Equipaje mano de 31.24 kg,35,48,50,0
1301,670,De Bodega,19.69,Equipaje de bodega de 19.69 kg,55,21,36,0
1302,671,De Bodega,18.15,Equipaje de bodega de 18.15 kg,71,32,33,100
1303,672,Mano,29.15,Equipaje mano de 29.15 kg,49,55,46,0
1304,672,De Bodega,20.08,Equipaje de bodega de 20.08 kg,45,39,17,100
1305,673,De Bodega,13.67,Equipaje de bodega de 13.67 kg,67,25,21,0
1306,674,De Bodega,28.23,Equipaje de bodega de 28.23 kg,57,60,33,50
1307,675,Mano,30.3,Equipaje mano de 30.3 kg,71,52,27,0
1308,675,Mano,30.51,Equipaje mano de 30.51 kg,70,43,23,0
1309,675,De Bodega,17.62,Equipaje de bodega de 17.62 kg,58,44,48,0
1310,676,Mano,21.82,Equipaje mano de 21.82 kg,32,51,26,0
1311,677,Mano,27.82,Equipaje mano de 27.82 kg,50,22,43,0
1312,678,Mano,26.12,Equipaje mano de 26.12 kg,63,49,23,0
1313,678,Mano,15.16,Equipaje mano de 15.16 kg,76,31,30,0
1314,679,De Bodega,16.16,Equipaje de bodega de 16.16 kg,40,33,30,50
1315,680,De Bodega,9.15,Equipaje de bodega de 9.15 kg,64,38,31,100
1316,680,Mano,10.93,Equipaje mano de 10.93 kg,42,42,39,0
1317,680,De Bodega,12.07,Equipaje de bodega de 12.07 kg,69,20,45,0
1318,681,Mano,10.86,Equipaje mano de 10.86 kg,77,46,27,0
1319,681,De Bodega,5.08,Equipaje de bodega de 5.08 kg,75,55,26,100
1320,681,De Bodega,8.71,Equipaje de bodega de 8.71 kg,44,36,44,100
1321,682,De Bodega,10.87,Equipaje de bodega de 10.87 kg,56,31,50,100
1322,682,De Bodega,24.22,Equipaje de bodega de 24.22 kg,44,52,38,100
1323,682,De Bodega,17.37,Equipaje de bodega de 17.37 kg,39,55,12,100
1324,683,De Bodega,30.31,Equipaje de bodega de 30.31 kg,42,22,23,0
1325,683,De Bodega,18.28,Equipaje de bodega de 18.28 kg,73,58,21,0
1326,683,Mano,19.63,Equipaje mano de 19.63 kg,59,25,19,0
1327,684,De Bodega,5.61,Equipaje de bodega de 5.61 kg,61,28,34,0
1328,684,Mano,12.55,Equipaje mano de 12.55 kg,43,46,40,0
1329,684,Mano,16.17,Equipaje mano de 16.17 kg,57,22,11,0
1330,685,De Bodega,28.95,Equipaje de bodega de 28.95 kg,43,48,23,100
1331,685,Mano,7.68,Equipaje mano de 7.68 kg,72,52,21,0
1332,686,Mano,18.64,Equipaje mano de 18.64 kg,50,52,48,0
1333,686,Mano,20.89,Equipaje mano de 20.89 kg,59,35,45,0
1334,687,De Bodega,7.19,Equipaje de bodega de 7.19 kg,70,40,33,50
1335,687,Mano,9.23,Equipaje mano de 9.23 kg,56,37,23,0
1336,687,Mano,12.73,Equipaje mano de 12.73 kg,55,24,18,0
1337,688,Mano,6.63,Equipaje mano de 6.63 kg,64,58,45,0
1338,689,Mano,7.29,Equipaje mano de 7.29 kg,78,25,11,0
1339,689,Mano,12.99,Equipaje mano de 12.99 kg,49,30,49,0
1340,689,De Bodega,18.52,Equipaje de bodega de 18.52 kg,65,26,15,100
1341,690,De Bodega,23.88,Equipaje de bodega de 23.88 kg,45,45,14,0
1342,690,Mano,23.37,Equipaje mano de 23.37 kg,36,57,23,0
1343,690,Mano,31.28,Equipaje mano de 31.28 kg,64,52,15,0
1344,691,Mano,17.09,Equipaje mano de 17.09 kg,48,42,33,0
1345,691,Mano,13.91,Equipaje mano de 13.91 kg,69,39,24,0
1346,691,De Bodega,10.1,Equipaje de bodega de 10.1 kg,47,51,46,50
1347,692,Mano,28.5,Equipaje mano de 28.5 kg,80,57,44,0
1348,692,Mano,15.1,Equipaje mano de 15.1 kg,62,46,11,0
1349,692,De Bodega,6.43,Equipaje de bodega de 6.43 kg,36,33,38,100
1350,693,De Bodega,26.07,Equipaje de bodega de 26.07 kg,74,21,26,50
1351,693,De Bodega,25.81,Equipaje de bodega de 25.81 kg,33,29,10,0
1352,694,Mano,5.08,Equipaje mano de 5.08 kg,79,60,12,0
1353,694,Mano,13.53,Equipaje mano de 13.53 kg,77,29,21,0
1354,694,De Bodega,9.13,Equipaje de bodega de 9.13 kg,62,29,29,0
1355,695,Mano,30.86,Equipaje mano de 30.86 kg,66,25,50,0
1356,695,De Bodega,15.02,Equipaje de bodega de 15.02 kg,66,48,47,50
1357,696,De Bodega,19.89,Equipaje de bodega de 19.89 kg,80,45,33,100
1358,696,De Bodega,16.51,Equipaje de bodega de 16.51 kg,61,45,20,100
1359,696,De Bodega,23.91,Equipaje de bodega de 23.91 kg,65,36,14,0
1360,697,Mano,12.36,Equipaje mano de 12.36 kg,70,50,21,0
1361,697,De Bodega,11.7,Equipaje de bodega de 11.7 kg,40,59,42,0
1362,698,De Bodega,14.06,Equipaje de bodega de 14.06 kg,34,21,13,50
1363,699,De Bodega,17.57,Equipaje de bodega de 17.57 kg,52,40,46,100
1364,699,De Bodega,28.87,Equipaje de bodega de 28.87 kg,45,53,38,0
1365,699,Mano,9.79,Equipaje mano de 9.79 kg,47,57,27,0
1366,700,De Bodega,15.47,Equipaje de bodega de 15.47 kg,48,34,42,100
1367,700,Mano,5.51,Equipaje mano de 5.51 kg,33,30,49,0
1368,700,De Bodega,18.13,Equipaje de bodega de 18.13 kg,79,43,33,50
1369,701,De Bodega,20.22,Equipaje de bodega de 20.22 kg,42,31,28,0
1370,701,De Bodega,17.34,Equipaje de bodega de 17.34 kg,74,44,27,100
1371,702,Mano,19.45,Equipaje mano de 19.45 kg,35,50,13,0
1372,702,De Bodega,30.05,Equipaje de bodega de 30.05 kg,56,51,21,0
1373,703,De Bodega,19.96,Equipaje de bodega de 19.96 kg,66,24,17,50
1374,703,Mano,24.24,Equipaje mano de 24.24 kg,60,30,25,0
1375,704,De Bodega,15.08,Equipaje de bodega de 15.08 kg,77,47,23,0
1376,705,Mano,7.59,Equipaje mano de 7.59 kg,60,21,11,0
1377,706,Mano,7.39,Equipaje mano de 7.39 kg,51,33,46,0
1378,707,Mano,7.83,Equipaje mano de 7.83 kg,59,51,42,0
1379,707,De Bodega,31.24,Equipaje de bodega de 31.24 kg,76,28,40,0
1380,708,De Bodega,13.1,Equipaje de bodega de 13.1 kg,56,53,21,0
1381,708,Mano,23.4,Equipaje mano de 23.4 kg,77,59,14,0
1382,709,De Bodega,6.5,Equipaje de bodega de 6.5 kg,55,51,17,50
1383,710,Mano,23.98,Equipaje mano de 23.98 kg,30,49,49,0
1384,710,De Bodega,5.08,Equipaje de bodega de 5.08 kg,44,32,36,50
1385,710,De Bodega,27.15,Equipaje de bodega de 27.15 kg,59,35,27,100
1386,711,Mano,16.27,Equipaje mano de 16.27 kg,45,28,28,0
1387,711,De Bodega,7.89,Equipaje de bodega de 7.89 kg,54,45,21,100
1388,711,Mano,10.88,Equipaje mano de 10.88 kg,33,48,12,0
1389,712,De Bodega,21.88,Equipaje de bodega de 21.88 kg,80,56,15,0
1390,713,De Bodega,30.61,Equipaje de bodega de 30.61 kg,35,44,32,0
1391,714,De Bodega,15.05,Equipaje de bodega de 15.05 kg,79,27,49,100
1392,714,Mano,7.66,Equipaje mano de 7.66 kg,56,55,16,0
1393,715,Mano,28.34,Equipaje mano de 28.34 kg,68,20,18,0
1394,716,De Bodega,24.55,Equipaje de bodega de 24.55 kg,34,36,11,50
1395,716,Mano,8.65,Equipaje mano de 8.65 kg,68,41,38,0
1396,717,De Bodega,28.47,Equipaje de bodega de 28.47 kg,58,56,26,100
1397,717,De Bodega,10.39,Equipaje de bodega de 10.39 kg,61,53,33,0
1398,718,Mano,20.46,Equipaje mano de 20.46 kg,61,37,11,0
1399,718,Mano,31.89,Equipaje mano de 31.89 kg,33,60,50,0
1400,718,De Bodega,23.55,Equipaje de bodega de 23.55 kg,43,46,31,50
1401,719,De Bodega,22.71,Equipaje de bodega de 22.71 kg,72,34,32,50
1402,719,Mano,19.15,Equipaje mano de 19.15 kg,40,49,39,0
1403,719,De Bodega,15.11,Equipaje de bodega de 15.11 kg,35,58,18,100
1404,720,Mano,8.8,Equipaje mano de 8.8 kg,53,40,17,0
1405,721,Mano,29.68,Equipaje mano de 29.68 kg,35,43,19,0
1406,722,De Bodega,9.22,Equipaje de bodega de 9.22 kg,40,56,45,100
1407,723,Mano,12.61,Equipaje mano de 12.61 kg,31,33,32,0
1408,724,De Bodega,9.89,Equipaje de bodega de 9.89 kg,31,58,50,50
1409,724,De Bodega,31.0,Equipaje de bodega de 31.0 kg,46,24,50,100
1410,725,De Bodega,20.45,Equipaje de bodega de 20.45 kg,74,56,23,100
1411,725,Mano,25.85,Equipaje mano de 25.85 kg,68,51,42,0
1412,725,Mano,5.6,Equipaje mano de 5.6 kg,69,45,48,0
1413,726,Mano,12.8,Equipaje mano de 12.8 kg,68,38,34,0
1414,727,De Bodega,30.42,Equipaje de bodega de 30.42 kg,59,55,30,100
1415,727,Mano,6.56,Equipaje mano de 6.56 kg,50,44,19,0
1416,727,Mano,27.85,Equipaje mano de 27.85 kg,64,60,46,0
1417,728,Mano,5.91,Equipaje mano de 5.91 kg,60,33,41,0
1418,728,Mano,11.7,Equipaje mano de 11.7 kg,62,37,42,0
1419,728,Mano,21.42,Equipaje mano de 21.42 kg,52,45,40,0
1420,729,De Bodega,11.28,Equipaje de bodega de 11.28 kg,35,44,20,0
1421,729,Mano,21.28,Equipaje mano de 21.28 kg,60,24,11,0
1422,729,Mano,15.91,Equipaje mano de 15.91 kg,71,33,11,0
1423,730,Mano,30.26,Equipaje mano de 30.26 kg,65,25,43,0
1424,731,De Bodega,22.55,Equipaje de bodega de 22.55 kg,38,30,50,50
1425,731,Mano,30.26,Equipaje mano de 30.26 kg,37,57,42,0
1426,731,Mano,14.68,Equipaje mano de 14.68 kg,70,48,24,0
1427,732,De Bodega,30.59,Equipaje de bodega de 30.59 kg,61,22,44,50
1428,732,De Bodega,18.17,Equipaje de bodega de 18.17 kg,37,29,17,0
1429,733,Mano,19.74,Equipaje mano de 19.74 kg,38,22,26,0
1430,734,Mano,10.19,Equipaje mano de 10.19 kg,36,42,40,0
1431,735,Mano,20.3,Equipaje mano de 20.3 kg,72,56,29,0
1432,736,Mano,23.58,Equipaje mano de 23.58 kg,49,22,30,0
1433,737,Mano,10.11,Equipaje mano de 10.11 kg,41,48,30,0
1434,737,De Bodega,15.04,Equipaje de bodega de 15.04 kg,52,36,31,50
1435,738,De Bodega,8.03,Equipaje de bodega de 8.03 kg,36,31,46,0
1436,738,De Bodega,31.64,Equipaje de bodega de 31.64 kg,75,48,23,100
1437,738,De Bodega,25.8,Equipaje de bodega de 25.8 kg,38,22,11,0
1438,739,De Bodega,24.23,Equipaje de bodega de 24.23 kg,77,28,45,100
1439,739,De Bodega,26.4,Equipaje de bodega de 26.4 kg,72,47,16,50
1440,740,Mano,28.62,Equipaje mano de 28.62 kg,68,60,21,0
1441,741,De Bodega,19.84,Equipaje de bodega de 19.84 kg,60,60,32,0
1442,741,Mano,13.07,Equipaje mano de 13.07 kg,43,21,37,0
1443,741,Mano,5.07,Equipaje mano de 5.07 kg,38,32,36,0
1444,742,Mano,8.04,Equipaje mano de 8.04 kg,31,38,33,0
1445,742,De Bodega,10.76,Equipaje de bodega de 10.76 kg,54,55,40,50
1446,743,Mano,26.05,Equipaje mano de 26.05 kg,73,52,34,0
1447,743,Mano,6.58,Equipaje mano de 6.58 kg,53,37,40,0
1448,743,De Bodega,29.19,Equipaje de bodega de 29.19 kg,60,41,26,100
1449,744,Mano,11.01,Equipaje mano de 11.01 kg,36,55,16,0
1450,744,Mano,23.07,Equipaje mano de 23.07 kg,50,38,46,0
1451,744,Mano,28.24,Equipaje mano de 28.24 kg,71,29,37,0
1452,745,Mano,7.18,Equipaje mano de 7.18 kg,58,46,27,0
